timestamp,gpu_name,gpu_utilization_percent,gpu_memory_used_mib,gpu_memory_total_mib,gpu_memory_utilization_percent,gpu_power_draw_w,gpu_temperature_c
2026/06/11 16:48:59.636,NVIDIA GeForce RTX 4090,55.0,8134.0,24564.0,47.0,155.24,43.0
2026/06/11 16:49:00.728,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,29.0,152.41,44.0
2026/06/11 16:49:01.773,NVIDIA GeForce RTX 4090,63.0,8134.0,24564.0,60.0,152.21,44.0
2026/06/11 16:49:02.860,NVIDIA GeForce RTX 4090,48.0,8134.0,24564.0,38.0,147.84,44.0
2026/06/11 16:49:03.948,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,144.89,45.0
2026/06/11 16:49:05.028,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,12.0,150.66,45.0
2026/06/11 16:49:06.113,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,29.0,147.54,45.0
2026/06/11 16:49:07.196,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,145.17,45.0
2026/06/11 16:49:08.268,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,46.0,147.68,45.0
2026/06/11 16:49:09.338,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,0.0,154.83,43.0
2026/06/11 16:49:10.428,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,152.09,44.0
2026/06/11 16:49:11.510,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,152.42,45.0
2026/06/11 16:49:12.608,NVIDIA GeForce RTX 4090,50.0,8134.0,24564.0,40.0,154.54,43.0
2026/06/11 16:49:13.688,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,49.0,153.17,44.0
2026/06/11 16:49:14.768,NVIDIA GeForce RTX 4090,69.0,8134.0,24564.0,67.0,151.19,44.0
2026/06/11 16:49:15.792,NVIDIA GeForce RTX 4090,44.0,8134.0,24564.0,31.0,149.17,46.0
2026/06/11 16:49:16.876,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,3.0,150.63,46.0
2026/06/11 16:49:17.922,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,12.0,149.72,45.0
2026/06/11 16:49:19.008,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,13.0,147.91,44.0
2026/06/11 16:49:20.088,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,154.36,43.0
2026/06/11 16:49:21.129,NVIDIA GeForce RTX 4090,68.0,8134.0,24564.0,67.0,150.89,46.0
2026/06/11 16:49:22.196,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,46.0,150.16,45.0
2026/06/11 16:49:23.280,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,0.0,154.8,43.0
2026/06/11 16:49:24.364,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,12.0,151.82,44.0
2026/06/11 16:49:25.428,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,12.0,151.2,44.0
2026/06/11 16:49:26.492,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,43.0,147.63,44.0
2026/06/11 16:49:27.538,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,148.98,45.0
2026/06/11 16:49:28.562,NVIDIA GeForce RTX 4090,62.0,8134.0,24564.0,57.0,143.84,44.0
2026/06/11 16:49:29.630,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,0.0,148.17,45.0
2026/06/11 16:49:30.677,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,147.41,45.0
2026/06/11 16:49:31.765,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,12.0,146.83,45.0
2026/06/11 16:49:32.828,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,48.0,154.82,43.0
2026/06/11 16:49:33.921,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,28.0,151.33,44.0
2026/06/11 16:49:35.005,NVIDIA GeForce RTX 4090,63.0,8134.0,24564.0,59.0,149.82,44.0
2026/06/11 16:49:36.096,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,0.0,146.4,45.0
2026/06/11 16:49:37.160,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,15.0,152.3,44.0
2026/06/11 16:49:38.244,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,40.0,149.02,45.0
2026/06/11 16:49:39.328,NVIDIA GeForce RTX 4090,66.0,8134.0,24564.0,62.0,142.07,44.0
2026/06/11 16:49:40.418,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,14.0,138.98,45.0
2026/06/11 16:49:41.508,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,7.0,154.94,43.0
2026/06/11 16:49:42.576,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,148.21,45.0
2026/06/11 16:49:43.644,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,49.0,149.09,44.0
2026/06/11 16:49:44.724,NVIDIA GeForce RTX 4090,57.0,8134.0,24564.0,51.0,151.83,44.0
2026/06/11 16:49:45.766,NVIDIA GeForce RTX 4090,20.0,8134.0,24564.0,0.0,141.22,45.0
2026/06/11 16:49:46.856,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,137.48,44.0
2026/06/11 16:49:47.920,NVIDIA GeForce RTX 4090,42.0,8134.0,24564.0,29.0,151.85,43.0
2026/06/11 16:49:49.004,NVIDIA GeForce RTX 4090,42.0,8134.0,24564.0,28.0,153.49,44.0
2026/06/11 16:49:50.077,NVIDIA GeForce RTX 4090,59.0,8134.0,24564.0,52.0,153.09,44.0
2026/06/11 16:49:51.164,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,0.0,153.08,43.0
2026/06/11 16:49:52.232,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,12.0,151.9,44.0
2026/06/11 16:49:53.300,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,14.0,151.54,44.0
2026/06/11 16:49:54.384,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,152.15,45.0
2026/06/11 16:49:55.476,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,29.0,149.54,45.0
2026/06/11 16:49:56.568,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,50.0,147.65,46.0
2026/06/11 16:49:57.660,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,46.0,151.58,44.0
2026/06/11 16:49:58.684,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,0.0,148.92,45.0
2026/06/11 16:49:59.730,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,151.07,45.0
2026/06/11 16:50:00.820,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,148.89,45.0
2026/06/11 16:50:01.882,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,48.0,149.73,43.0
2026/06/11 16:50:02.970,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,42.0,154.78,44.0
2026/06/11 16:50:04.069,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,152.08,45.0
2026/06/11 16:50:05.152,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,0.0,147.05,43.0
2026/06/11 16:50:06.217,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,16.0,154.68,44.0
2026/06/11 16:50:07.308,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,15.0,150.89,44.0
2026/06/11 16:50:08.368,NVIDIA GeForce RTX 4090,55.0,8134.0,24564.0,45.0,153.08,45.0
2026/06/11 16:50:09.436,NVIDIA GeForce RTX 4090,48.0,8134.0,24564.0,37.0,151.54,45.0
2026/06/11 16:50:10.528,NVIDIA GeForce RTX 4090,59.0,8134.0,24564.0,53.0,149.96,45.0
2026/06/11 16:50:11.616,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,55.0,152.87,46.0
2026/06/11 16:50:12.705,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,0.0,148.05,45.0
2026/06/11 16:50:13.769,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,151.26,44.0
2026/06/11 16:50:14.856,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,150.0,44.0
2026/06/11 16:50:15.880,NVIDIA GeForce RTX 4090,42.0,8134.0,24564.0,30.0,151.22,43.0
2026/06/11 16:50:16.972,NVIDIA GeForce RTX 4090,42.0,8134.0,24564.0,29.0,154.66,44.0
2026/06/11 16:50:18.057,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,152.3,44.0
2026/06/11 16:50:19.152,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,0.0,150.92,43.0
2026/06/11 16:50:20.244,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,14.0,153.58,44.0
2026/06/11 16:50:21.336,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,152.05,44.0
2026/06/11 16:50:22.420,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,43.0,150.18,45.0
2026/06/11 16:50:23.512,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,45.0,146.09,45.0
2026/06/11 16:50:24.576,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,55.0,147.15,45.0
2026/06/11 16:50:25.656,NVIDIA GeForce RTX 4090,38.0,8134.0,24564.0,18.0,150.03,45.0
2026/06/11 16:50:26.736,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,7.0,145.78,44.0
2026/06/11 16:50:27.818,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,12.0,140.64,43.0
2026/06/11 16:50:28.845,NVIDIA GeForce RTX 4090,43.0,8134.0,24564.0,35.0,154.31,44.0
2026/06/11 16:50:29.889,NVIDIA GeForce RTX 4090,64.0,8134.0,24564.0,62.0,149.69,44.0
2026/06/11 16:50:30.937,NVIDIA GeForce RTX 4090,33.0,8134.0,24564.0,15.0,142.64,45.0
2026/06/11 16:50:32.023,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,12.0,141.68,44.0
2026/06/11 16:50:33.108,NVIDIA GeForce RTX 4090,46.0,8134.0,24564.0,38.0,137.57,44.0
2026/06/11 16:50:34.168,NVIDIA GeForce RTX 4090,43.0,8134.0,24564.0,34.0,131.03,42.0
2026/06/11 16:50:35.253,NVIDIA GeForce RTX 4090,24.0,8134.0,24564.0,11.0,153.11,43.0
2026/06/11 16:50:36.312,NVIDIA GeForce RTX 4090,40.0,8134.0,24564.0,30.0,146.99,45.0
2026/06/11 16:50:37.397,NVIDIA GeForce RTX 4090,50.0,8134.0,24564.0,46.0,138.5,45.0
2026/06/11 16:50:38.492,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,0.0,131.72,43.0
2026/06/11 16:50:39.572,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,11.0,149.38,44.0
2026/06/11 16:50:40.651,NVIDIA GeForce RTX 4090,42.0,8134.0,24564.0,30.0,155.13,43.0
2026/06/11 16:50:41.731,NVIDIA GeForce RTX 4090,62.0,8134.0,24564.0,59.0,147.4,44.0
2026/06/11 16:50:42.811,NVIDIA GeForce RTX 4090,22.0,8134.0,24564.0,0.0,138.61,45.0
2026/06/11 16:50:43.893,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,12.0,134.74,44.0
2026/06/11 16:50:44.956,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,32.0,152.83,44.0
2026/06/11 16:50:45.980,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,51.0,147.65,44.0
2026/06/11 16:50:47.059,NVIDIA GeForce RTX 4090,24.0,8134.0,24564.0,0.0,140.27,44.0
2026/06/11 16:50:48.153,NVIDIA GeForce RTX 4090,44.0,8134.0,24564.0,35.0,144.12,45.0
2026/06/11 16:50:49.193,NVIDIA GeForce RTX 4090,57.0,8134.0,24564.0,54.0,136.22,43.0
2026/06/11 16:50:50.284,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,0.0,140.95,43.0
2026/06/11 16:50:51.329,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,145.78,44.0
2026/06/11 16:50:52.373,NVIDIA GeForce RTX 4090,40.0,8134.0,24564.0,28.0,143.37,45.0
2026/06/11 16:50:53.464,NVIDIA GeForce RTX 4090,57.0,8134.0,24564.0,51.0,137.5,44.0
2026/06/11 16:50:54.530,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,0.0,144.04,43.0
2026/06/11 16:50:55.613,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,140.43,44.0
2026/06/11 16:50:56.692,NVIDIA GeForce RTX 4090,44.0,8134.0,24564.0,34.0,151.97,43.0
2026/06/11 16:50:57.773,NVIDIA GeForce RTX 4090,57.0,8134.0,24564.0,53.0,147.87,44.0
2026/06/11 16:50:58.798,NVIDIA GeForce RTX 4090,34.0,8134.0,24564.0,18.0,145.53,44.0
2026/06/11 16:50:59.889,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,140.4,44.0
2026/06/11 16:51:00.933,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,30.0,142.59,43.0
2026/06/11 16:51:02.020,NVIDIA GeForce RTX 4090,42.0,8134.0,24564.0,31.0,151.78,44.0
2026/06/11 16:51:03.096,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,58.0,149.35,45.0
2026/06/11 16:51:04.184,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,149.29,44.0
2026/06/11 16:51:05.268,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,46.0,115.74,45.0
2026/06/11 16:51:06.336,NVIDIA GeForce RTX 4090,22.0,8134.0,24564.0,0.0,139.4,42.0
2026/06/11 16:51:07.425,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,12.0,152.45,44.0
2026/06/11 16:51:08.516,NVIDIA GeForce RTX 4090,37.0,8134.0,24564.0,23.0,148.55,45.0
2026/06/11 16:51:09.599,NVIDIA GeForce RTX 4090,44.0,8134.0,24564.0,31.0,148.96,45.0
2026/06/11 16:51:10.684,NVIDIA GeForce RTX 4090,57.0,8134.0,24564.0,51.0,152.23,44.0
2026/06/11 16:51:11.772,NVIDIA GeForce RTX 4090,65.0,8134.0,24564.0,61.0,151.87,44.0
2026/06/11 16:51:12.864,NVIDIA GeForce RTX 4090,14.0,8134.0,24564.0,0.0,140.14,45.0
2026/06/11 16:51:13.929,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,132.8,42.0
2026/06/11 16:51:15.017,NVIDIA GeForce RTX 4090,43.0,8134.0,24564.0,31.0,152.61,44.0
2026/06/11 16:51:16.041,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,152.07,45.0
2026/06/11 16:51:17.112,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,149.13,44.0
2026/06/11 16:51:18.196,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,145.08,44.0
2026/06/11 16:51:19.260,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,45.0,149.55,45.0
2026/06/11 16:51:20.353,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,136.9,44.0
2026/06/11 16:51:21.432,NVIDIA GeForce RTX 4090,22.0,8134.0,24564.0,0.0,154.81,43.0
2026/06/11 16:51:22.493,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,12.0,151.65,44.0
2026/06/11 16:51:23.580,NVIDIA GeForce RTX 4090,57.0,8134.0,24564.0,49.0,146.74,45.0
2026/06/11 16:51:24.660,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,29.0,151.66,44.0
2026/06/11 16:51:25.744,NVIDIA GeForce RTX 4090,57.0,8134.0,24564.0,50.0,148.93,44.0
2026/06/11 16:51:26.828,NVIDIA GeForce RTX 4090,23.0,8134.0,24564.0,0.0,142.68,44.0
2026/06/11 16:51:27.920,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,13.0,144.89,44.0
2026/06/11 16:51:28.945,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,12.0,142.97,43.0
2026/06/11 16:51:30.028,NVIDIA GeForce RTX 4090,40.0,8134.0,24564.0,28.0,151.23,44.0
2026/06/11 16:51:31.077,NVIDIA GeForce RTX 4090,62.0,8134.0,24564.0,60.0,147.64,44.0
2026/06/11 16:51:32.155,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,13.0,152.2,44.0
2026/06/11 16:51:33.244,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,14.0,150.78,44.0
2026/06/11 16:51:34.308,NVIDIA GeForce RTX 4090,50.0,8134.0,24564.0,40.0,151.62,45.0
2026/06/11 16:51:35.392,NVIDIA GeForce RTX 4090,42.0,8134.0,24564.0,30.0,150.29,46.0
2026/06/11 16:51:36.480,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,50.0,147.72,45.0
2026/06/11 16:51:37.560,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,46.0,148.61,43.0
2026/06/11 16:51:38.641,NVIDIA GeForce RTX 4090,30.0,8134.0,24564.0,5.0,148.63,46.0
2026/06/11 16:51:39.729,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,148.08,45.0
2026/06/11 16:51:40.819,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,147.06,43.0
2026/06/11 16:51:41.870,NVIDIA GeForce RTX 4090,49.0,8134.0,24564.0,39.0,154.73,44.0
2026/06/11 16:51:42.944,NVIDIA GeForce RTX 4090,58.0,8134.0,24564.0,53.0,151.84,44.0
2026/06/11 16:51:44.036,NVIDIA GeForce RTX 4090,68.0,8134.0,24564.0,67.0,152.17,46.0
2026/06/11 16:51:45.128,NVIDIA GeForce RTX 4090,30.0,8134.0,24564.0,15.0,154.95,44.0
2026/06/11 16:51:46.152,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,15.0,152.63,44.0
2026/06/11 16:51:47.211,NVIDIA GeForce RTX 4090,48.0,8134.0,24564.0,36.0,152.53,45.0
2026/06/11 16:51:48.291,NVIDIA GeForce RTX 4090,49.0,8134.0,24564.0,40.0,148.33,44.0
2026/06/11 16:51:49.371,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,147.37,45.0
2026/06/11 16:51:50.433,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,46.0,147.45,43.0
2026/06/11 16:51:51.515,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,3.0,154.96,44.0
2026/06/11 16:51:52.598,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,152.7,44.0
2026/06/11 16:51:53.641,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,13.0,147.78,43.0
2026/06/11 16:51:54.724,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,45.0,155.09,45.0
2026/06/11 16:51:55.765,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,49.0,152.13,45.0
2026/06/11 16:51:56.824,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,46.0,150.78,46.0
2026/06/11 16:51:57.904,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,0.0,143.86,45.0
2026/06/11 16:51:58.928,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,147.95,46.0
2026/06/11 16:51:59.973,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,147.78,44.0
2026/06/11 16:52:01.052,NVIDIA GeForce RTX 4090,48.0,8134.0,24564.0,37.0,154.76,43.0
2026/06/11 16:52:02.132,NVIDIA GeForce RTX 4090,65.0,8134.0,24564.0,63.0,145.52,44.0
2026/06/11 16:52:03.200,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,0.0,151.91,43.0
2026/06/11 16:52:04.280,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,13.0,152.63,44.0
2026/06/11 16:52:05.359,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,14.0,151.42,44.0
2026/06/11 16:52:06.444,NVIDIA GeForce RTX 4090,40.0,8134.0,24564.0,29.0,144.18,46.0
2026/06/11 16:52:07.524,NVIDIA GeForce RTX 4090,62.0,8134.0,24564.0,59.0,146.18,45.0
2026/06/11 16:52:08.608,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,46.0,150.93,45.0
2026/06/11 16:52:09.690,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,0.0,147.59,45.0
2026/06/11 16:52:10.772,NVIDIA GeForce RTX 4090,30.0,8134.0,24564.0,15.0,146.98,45.0
2026/06/11 16:52:11.852,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,12.0,149.35,45.0
2026/06/11 16:52:12.937,NVIDIA GeForce RTX 4090,49.0,8134.0,24564.0,38.0,155.19,43.0
2026/06/11 16:52:14.019,NVIDIA GeForce RTX 4090,63.0,8134.0,24564.0,59.0,150.97,45.0
2026/06/11 16:52:15.100,NVIDIA GeForce RTX 4090,60.0,8134.0,24564.0,53.0,151.29,45.0
2026/06/11 16:52:16.123,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,154.05,44.0
2026/06/11 16:52:17.166,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,152.41,44.0
2026/06/11 16:52:18.248,NVIDIA GeForce RTX 4090,55.0,8134.0,24564.0,46.0,151.92,45.0
2026/06/11 16:52:19.336,NVIDIA GeForce RTX 4090,46.0,8134.0,24564.0,37.0,149.12,46.0
2026/06/11 16:52:20.424,NVIDIA GeForce RTX 4090,66.0,8134.0,24564.0,63.0,146.71,45.0
2026/06/11 16:52:21.516,NVIDIA GeForce RTX 4090,36.0,8134.0,24564.0,15.0,147.21,44.0
2026/06/11 16:52:22.608,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,8.0,150.41,46.0
2026/06/11 16:52:23.697,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,13.0,147.0,45.0
2026/06/11 16:52:24.789,NVIDIA GeForce RTX 4090,42.0,8134.0,24564.0,30.0,149.77,43.0
2026/06/11 16:52:25.831,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,28.0,153.29,44.0
2026/06/11 16:52:26.900,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,46.0,150.79,45.0
2026/06/11 16:52:27.984,NVIDIA GeForce RTX 4090,45.0,8134.0,24564.0,34.0,149.27,46.0
2026/06/11 16:52:29.009,NVIDIA GeForce RTX 4090,25.0,8134.0,24564.0,6.0,143.71,45.0
2026/06/11 16:52:30.069,NVIDIA GeForce RTX 4090,31.0,8134.0,24564.0,16.0,145.36,46.0
2026/06/11 16:52:31.133,NVIDIA GeForce RTX 4090,52.0,8134.0,24564.0,44.0,151.42,46.0
2026/06/11 16:52:32.192,NVIDIA GeForce RTX 4090,63.0,8134.0,24564.0,61.0,149.64,46.0
2026/06/11 16:52:33.276,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,42.0,150.54,45.0
2026/06/11 16:52:34.340,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,0.0,155.71,43.0
2026/06/11 16:52:35.421,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,149.8,45.0
2026/06/11 16:52:36.499,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,30.0,151.98,45.0
2026/06/11 16:52:37.580,NVIDIA GeForce RTX 4090,40.0,8134.0,24564.0,28.0,147.47,45.0
2026/06/11 16:52:38.664,NVIDIA GeForce RTX 4090,59.0,8134.0,24564.0,56.0,151.09,45.0
2026/06/11 16:52:39.744,NVIDIA GeForce RTX 4090,36.0,8134.0,24564.0,15.0,149.21,46.0
2026/06/11 16:52:40.791,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,8.0,148.49,45.0
2026/06/11 16:52:41.880,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,136.15,44.0
2026/06/11 16:52:42.941,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,40.0,155.88,44.0
2026/06/11 16:52:44.004,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,153.91,45.0
2026/06/11 16:52:45.089,NVIDIA GeForce RTX 4090,20.0,8134.0,24564.0,0.0,138.41,46.0
2026/06/11 16:52:46.114,NVIDIA GeForce RTX 4090,44.0,8134.0,24564.0,32.0,135.29,46.0
2026/06/11 16:52:47.210,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,46.0,128.03,45.0
2026/06/11 16:52:48.299,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,4.0,155.39,43.0
2026/06/11 16:52:49.388,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,147.19,45.0
2026/06/11 16:52:50.472,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,152.3,45.0
2026/06/11 16:52:51.532,NVIDIA GeForce RTX 4090,50.0,8134.0,24564.0,46.0,138.98,46.0
2026/06/11 16:52:52.596,NVIDIA GeForce RTX 4090,57.0,8134.0,24564.0,51.0,145.82,45.0
2026/06/11 16:52:53.660,NVIDIA GeForce RTX 4090,14.0,8134.0,24564.0,0.0,144.81,45.0
2026/06/11 16:52:54.748,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,149.51,46.0
2026/06/11 16:52:55.838,NVIDIA GeForce RTX 4090,33.0,8134.0,24564.0,18.0,148.23,45.0
2026/06/11 16:52:56.924,NVIDIA GeForce RTX 4090,54.0,8134.0,24564.0,46.0,155.31,44.0
2026/06/11 16:52:58.012,NVIDIA GeForce RTX 4090,53.0,8134.0,24564.0,46.0,153.29,45.0
2026/06/11 16:52:59.043,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,57.0,153.38,45.0
2026/06/11 16:53:00.135,NVIDIA GeForce RTX 4090,26.0,8134.0,24564.0,3.0,155.51,43.0
2026/06/11 16:53:01.204,NVIDIA GeForce RTX 4090,29.0,8134.0,24564.0,14.0,153.58,44.0
2026/06/11 16:53:02.291,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,152.83,45.0
2026/06/11 16:53:03.356,NVIDIA GeForce RTX 4090,51.0,8134.0,24564.0,41.0,149.4,46.0
2026/06/11 16:53:04.416,NVIDIA GeForce RTX 4090,56.0,8134.0,24564.0,50.0,151.34,46.0
2026/06/11 16:53:05.496,NVIDIA GeForce RTX 4090,63.0,8134.0,24564.0,60.0,146.16,46.0
2026/06/11 16:53:06.576,NVIDIA GeForce RTX 4090,27.0,8134.0,24564.0,0.0,147.86,45.0
2026/06/11 16:53:07.656,NVIDIA GeForce RTX 4090,30.0,8134.0,24564.0,9.0,149.88,45.0
2026/06/11 16:53:08.697,NVIDIA GeForce RTX 4090,28.0,8134.0,24564.0,13.0,147.77,46.0
2026/06/11 16:53:09.776,NVIDIA GeForce RTX 4090,35.0,8134.0,24564.0,22.0,148.17,44.0
2026/06/11 16:53:10.855,NVIDIA GeForce RTX 4090,41.0,8134.0,24564.0,29.0,155.29,44.0
2026/06/11 16:53:11.897,NVIDIA GeForce RTX 4090,67.0,8134.0,24564.0,65.0,152.44,45.0
2026/06/11 16:53:12.956,NVIDIA GeForce RTX 4090,61.0,8134.0,24564.0,56.0,152.83,45.0
2026/06/11 16:53:13.997,NVIDIA GeForce RTX 4090,30.0,8134.0,24564.0,0.0,150.21,45.0
2026/06/11 16:53:15.038,NVIDIA GeForce RTX 4090,30.0,8134.0,24564.0,14.0,148.48,45.0
