phase,env_steps,env_steps_per_second,train_updates_per_second,samples_per_second,total_train_step_time,component_seconds,latest_update_seconds,latest_sample_seconds
warmup_unmeasured,11264,1886.4913435961587,0.0,0.0,0.033925414085388184,,,
warmup_unmeasured,11328,1891.0999317842147,0.0,0.0,0.03384273825213313,,,
warmup_unmeasured,11392,1840.9032210760913,0.0,0.0,0.034765542950481176,,,
warmup_unmeasured,11456,1884.8836592782432,0.0,0.0,0.033954350277781487,,,
warmup_unmeasured,11520,1689.4208808454819,0.0,0.0,0.037882803939282894,,,
warmup_unmeasured,11584,1888.834943085839,0.0,0.0,0.033883320633322,,,
warmup_unmeasured,11648,1891.0227835307833,0.0,0.0,0.03384411893785,,,
warmup_unmeasured,11712,1891.5842491325711,0.0,0.0,0.03383407322689891,,,
warmup_unmeasured,11776,1898.7189499893734,0.0,0.0,0.03370693698525429,,,
warmup_unmeasured,11840,1910.1903157227844,0.0,0.0,0.03350451495498419,,,
warmup_unmeasured,11904,1909.0934487662105,0.0,0.0,0.0335237649269402,,,
warmup_unmeasured,11968,1903.192636493836,0.0,0.0,0.033627704717218876,,,
warmup_unmeasured,12032,1909.4259657234313,0.0,0.0,0.033517926931381226,,,
warmup_unmeasured,12096,1901.2903179539394,0.0,0.0,0.03366135060787201,,,
warmup_unmeasured,12160,1902.5441402114832,0.0,0.0,0.033639166969805956,,,
warmup_unmeasured,12224,1886.970245915668,0.0,0.0,0.033916804008185863,,,
warmup_unmeasured,12288,1900.6411721867755,0.0,0.0,0.03367284731939435,,,
warmup_unmeasured,12352,1863.503479275891,0.0,0.0,0.03434391226619482,,,
warmup_unmeasured,12416,1856.980743203563,0.0,0.0,0.03446454694494605,,,
warmup_unmeasured,12480,1892.5443508491087,0.0,0.0,0.033816908951848745,,,
warmup_unmeasured,12544,1883.399234153392,0.0,0.0,0.03398111183196306,,,
warmup_unmeasured,12608,1881.7747844284197,0.0,0.0,0.03401044616475701,,,
warmup_unmeasured,12672,1888.5732925506127,0.0,0.0,0.03388801496475935,,,
warmup_unmeasured,12736,1889.858908417763,0.0,0.0,0.03386496193706989,,,
warmup_unmeasured,12800,1893.871002481067,0.0,0.0,0.03379322029650211,,,
warmup_unmeasured,12864,1895.3646944017653,0.0,0.0,0.033766588661819696,,,
warmup_unmeasured,12928,1895.5041519773401,0.0,0.0,0.03376410435885191,,,
warmup_unmeasured,12992,1900.237457825717,0.0,0.0,0.03368000127375126,,,
warmup_unmeasured,13056,1912.8716178351806,0.0,0.0,0.03345755115151405,,,
warmup_unmeasured,13120,1895.3120273853713,0.0,0.0,0.03376752696931362,,,
warmup_unmeasured,13184,1902.3277570142018,0.0,0.0,0.033642993308603764,,,
warmup_unmeasured,13248,1913.793973831286,0.0,0.0,0.03344142623245716,,,
warmup_unmeasured,13312,1907.503256332986,0.0,0.0,0.033551712054759264,,,
warmup_unmeasured,13376,1915.6080085903075,0.0,0.0,0.033409758005291224,,,
warmup_unmeasured,13440,1910.6307276106718,0.0,0.0,0.03349679196253419,,,
warmup_unmeasured,13504,1890.5617685580705,0.0,0.0,0.033852371852844954,,,
warmup_unmeasured,13568,1904.3223357234442,0.0,0.0,0.03360775578767061,,,
warmup_unmeasured,13632,1903.4391889204371,0.0,0.0,0.0336233489215374,,,
warmup_unmeasured,13696,1895.894036262919,0.0,0.0,0.033757160883396864,,,
warmup_unmeasured,13760,1898.7836635776243,0.0,0.0,0.0337057881988585,,,
warmup_unmeasured,13824,1897.9142679194285,0.0,0.0,0.03372122813016176,,,
warmup_unmeasured,13888,1906.4515451273514,0.0,0.0,0.03357022115960717,,,
warmup_unmeasured,13952,1904.6377516322927,0.0,0.0,0.03360219020396471,,,
warmup_unmeasured,14016,1894.1879255460503,0.0,0.0,0.03378756623715162,,,
warmup_unmeasured,14080,1884.0158634685638,0.0,0.0,0.033969989977777004,,,
warmup_unmeasured,14144,1894.4150728662037,0.0,0.0,0.033783514983952045,,,
warmup_unmeasured,14208,1905.8019363616495,0.0,0.0,0.033581663854420185,,,
warmup_unmeasured,14272,1899.0918678039602,0.0,0.0,0.033700318075716496,,,
warmup_unmeasured,14336,1906.1621497833792,0.0,0.0,0.033575317822396755,,,
warmup_unmeasured,14400,1902.2154899372947,0.0,0.0,0.033644978888332844,,,
warmup_unmeasured,14464,1906.2162411304237,0.0,0.0,0.033574365079402924,,,
warmup_unmeasured,14528,1909.69676999649,0.0,0.0,0.033513173926621675,,,
warmup_unmeasured,14592,1870.9313463702376,0.0,0.0,0.03420756198465824,,,
warmup_unmeasured,14656,1893.6822354416627,0.0,0.0,0.0337965888902545,,,
warmup_unmeasured,14720,1901.594626969156,0.0,0.0,0.03365596383810043,,,
warmup_unmeasured,14784,1920.8825912232608,0.0,0.0,0.03331801760941744,,,
warmup_unmeasured,14848,1913.2641523635834,0.0,0.0,0.03345068683847785,,,
warmup_unmeasured,14912,1917.3517113303458,0.0,0.0,0.03337937407195568,,,
warmup_unmeasured,14976,1914.5250745352687,0.0,0.0,0.033428655937314034,,,
warmup_unmeasured,15040,1901.883610755743,0.0,0.0,0.03365084994584322,,,
warmup_unmeasured,15104,1911.085931429064,0.0,0.0,0.03348881332203746,,,
warmup_unmeasured,15168,1913.6432058033956,0.0,0.0,0.03344406094402075,,,
warmup_unmeasured,15232,1914.9243978357065,0.0,0.0,0.03342168498784304,,,
warmup_unmeasured,15296,1911.708169071901,0.0,0.0,0.03347791312262416,,,
warmup_unmeasured,15360,1908.487884981069,0.0,0.0,0.03353440202772617,,,
warmup_unmeasured,15424,1911.2944773181687,0.0,0.0,0.033485159277915955,,,
warmup_unmeasured,15488,1915.9673447199036,0.0,0.0,0.03340349206700921,,,
warmup_unmeasured,15552,1914.4031500751948,0.0,0.0,0.033430784940719604,,,
warmup_unmeasured,15616,1917.7490036461788,0.0,0.0,0.03337245900183916,,,
warmup_unmeasured,15680,1897.149521795003,0.0,0.0,0.03373482124879956,,,
warmup_unmeasured,15744,1913.5823777102044,0.0,0.0,0.03344512404873967,,,
warmup_unmeasured,15808,1908.163536358213,0.0,0.0,0.03354010218754411,,,
warmup_unmeasured,15872,1894.6960015006591,0.0,0.0,0.033778505865484476,,,
warmup_unmeasured,15936,1921.7567433425108,0.0,0.0,0.03330286219716072,,,
warmup_unmeasured,16000,1833.696025692433,0.0,0.0,0.03490218613296747,,,
warmup_unmeasured,16064,1887.7186644865621,0.0,0.0,0.03390335710719228,,,
warmup_unmeasured,16128,1900.9786652939608,0.0,0.0,0.03366686915978789,,,
warmup_unmeasured,16192,1902.5352121473036,0.0,0.0,0.03363932482898235,,,
warmup_unmeasured,16256,1891.2437852029936,0.0,0.0,0.033840164076536894,,,
warmup_unmeasured,16320,1886.336768851248,0.0,0.0,0.03392819408327341,,,
warmup_unmeasured,16384,1878.771399801839,0.0,0.0,0.034064814914017916,,,
warmup_unmeasured,16448,1885.0026022807197,0.0,0.0,0.033952207770198584,,,
warmup_unmeasured,16512,1881.20789950178,0.0,0.0,0.03402069490402937,,,
warmup_unmeasured,16576,1843.2156089578655,0.0,0.0,0.03472192818298936,,,
warmup_unmeasured,16640,1568.2896881326544,0.0,0.0,0.04080878710374236,,,
warmup_unmeasured,16704,1833.013926784113,0.0,0.0,0.03491517389193177,,,
warmup_unmeasured,16768,1851.032543309663,0.0,0.0,0.0345752970315516,,,
warmup_unmeasured,16832,1848.5611439388038,0.0,0.0,0.03462152183055878,,,
warmup_unmeasured,16896,1880.6089063929642,0.0,0.0,0.03403153084218502,,,
warmup_unmeasured,16960,1899.2415063708818,0.0,0.0,0.03369766287505627,,,
warmup_unmeasured,17024,1895.4623517612413,0.0,0.0,0.033764848951250315,,,
warmup_unmeasured,17088,1863.4694202258313,0.0,0.0,0.03434453997761011,,,
warmup_unmeasured,17152,1874.9048792561068,0.0,0.0,0.03413506504148245,,,
warmup_unmeasured,17216,1877.3783336405634,0.0,0.0,0.034090091940015554,,,
warmup_unmeasured,17280,1896.7516868715134,0.0,0.0,0.033741896972060204,,,
warmup_unmeasured,17344,1882.5400758769144,0.0,0.0,0.03399662021547556,,,
warmup_unmeasured,17408,1880.1067875955891,0.0,0.0,0.03404061961919069,,,
warmup_unmeasured,17472,1890.1906072049762,0.0,0.0,0.03385901916772127,,,
warmup_unmeasured,17536,1896.6577703392702,0.0,0.0,0.033743567764759064,,,
warmup_unmeasured,17600,1896.0697209348743,0.0,0.0,0.03375403303653002,,,
warmup_unmeasured,17664,1874.044635572515,0.0,0.0,0.03415073407813907,,,
warmup_unmeasured,17728,1877.2213256698121,0.0,0.0,0.03409294318407774,,,
warmup_unmeasured,17792,1846.2082507062432,0.0,0.0,0.034665645100176334,,,
warmup_unmeasured,17856,1878.7983154935673,0.0,0.0,0.03406432690098882,,,
warmup_unmeasured,17920,1882.5822364110368,0.0,0.0,0.03399585885927081,,,
warmup_unmeasured,17984,1889.5431983811507,0.0,0.0,0.03387062018737197,,,
warmup_unmeasured,18048,1878.4025168161288,0.0,0.0,0.03407150460407138,,,
warmup_unmeasured,18112,1885.7268472031537,0.0,0.0,0.033939167857170105,,,
warmup_unmeasured,18176,1892.238762974184,0.0,0.0,0.03382237022742629,,,
warmup_unmeasured,18240,1882.8651863193131,0.0,0.0,0.03399075008928776,,,
warmup_unmeasured,18304,1877.254325165298,0.0,0.0,0.034092343878000975,,,
warmup_unmeasured,18368,1826.817953865371,0.0,0.0,0.03503359481692314,,,
warmup_unmeasured,18432,1843.2713534701174,0.0,0.0,0.03472087811678648,,,
warmup_unmeasured,18496,1883.400963372958,0.0,0.0,0.03398108063265681,,,
warmup_unmeasured,18560,1886.4785002403687,0.0,0.0,0.03392564505338669,,,
warmup_unmeasured,18624,1892.6049433884557,0.0,0.0,0.033815826289355755,,,
warmup_unmeasured,18688,1893.7282364374082,0.0,0.0,0.033795767929404974,,,
warmup_unmeasured,18752,1885.7716086525415,0.0,0.0,0.03393836226314306,,,
warmup_unmeasured,18816,1870.5666300594098,0.0,0.0,0.03421423165127635,,,
warmup_unmeasured,18880,1883.5231007630998,0.0,0.0,0.03397887712344527,,,
warmup_unmeasured,18944,1889.3227757546629,0.0,0.0,0.03387457178905606,,,
warmup_unmeasured,19008,1754.8404543958002,0.0,0.0,0.03647055197507143,,,
warmup_unmeasured,19072,1859.8410396482318,0.0,0.0,0.03441154304891825,,,
warmup_unmeasured,19136,443.99155828132325,0.0,0.0,0.14414688479155302,,,
warmup_unmeasured,19200,1787.754693369834,0.0,0.0,0.03579909494146705,,,
warmup_unmeasured,19264,1826.7815319062106,0.0,0.0,0.0350342933088541,,,
warmup_unmeasured,19328,1837.2452889384974,0.0,0.0,0.03483476070687175,,,
warmup_unmeasured,19392,1839.9466062278516,0.0,0.0,0.034783618059009314,,,
warmup_unmeasured,19456,1850.8786895592907,0.0,0.0,0.03457817109301686,,,
warmup_unmeasured,19520,1869.403686450247,0.0,0.0,0.03423551609739661,,,
warmup_unmeasured,19584,188.60794956229324,0.0,0.0,0.3393282210454345,,,
warmup_unmeasured,19648,1810.7784015390048,0.0,0.0,0.03534391615539789,,,
warmup_unmeasured,19712,1856.4753123036285,0.0,0.0,0.0344739300198853,,,
warmup_unmeasured,19776,1854.4784318225309,0.0,0.0,0.03451105114072561,,,
warmup_unmeasured,19840,1856.6921498433844,0.0,0.0,0.03446990391239524,,,
warmup_unmeasured,19904,190.29674977336356,0.0,0.0,0.33631683187559247,,,
warmup_unmeasured,19968,1815.3884543743732,0.0,0.0,0.03525416273623705,,,
warmup_unmeasured,20032,1866.4206207261966,0.0,0.0,0.034290234092622995,,,
warmup_unmeasured,20096,1859.5451912362096,0.0,0.0,0.034417017828673124,,,
warmup_unmeasured,20160,1867.8983202133227,0.0,0.0,0.03426310699433088,,,
warmup_unmeasured,20224,1868.3830927388879,0.0,0.0,0.03425421705469489,,,
warmup_unmeasured,20288,1873.3566053320355,0.0,0.0,0.0341632766649127,,,
warmup_unmeasured,20352,416.57401144868913,0.0,0.0,0.15363416401669383,,,
warmup_unmeasured,20416,1836.4515406935586,0.0,0.0,0.03484981693327427,,,
warmup_unmeasured,20480,1724.2826839964084,0.0,0.0,0.03711688378825784,,,
warmup_unmeasured,20544,1856.2893629230957,0.0,0.0,0.034477383363991976,,,
warmup_unmeasured,20608,1877.9752702496542,0.0,0.0,0.0340792560018599,,,
warmup_unmeasured,20672,1889.1735793984162,0.0,0.0,0.033877247013151646,,,
warmup_unmeasured,20736,1807.7679035625295,0.0,0.0,0.035402774810791016,,,
warmup_unmeasured,20800,378.2102506991405,0.0,0.0,0.16921804705634713,,,
warmup_unmeasured,20864,1815.8801310218225,0.0,0.0,0.03524461714550853,,,
